MMDDHH SIN_mg.cm3.h STP_oC SWC SWP_MPa pH
011918 1.475e-05 5.0705 0.2827 -0.1507983 7.34
011919 1.475e-05 5.0705 0.2827 -0.1507983 7.34
011920 1.475e-05 5.0705 0.2827 -0.1507983 7.34
011921 1.475e-05 5.0705 0.2827 -0.1507983 7.34
011922 1.475e-05 5.0705 0.2827 -0.1507983 7.34
011923 1.475e-05 5.0705 0.2827 -0.1507983 7.34
011924 1.475e-05 5.0705 0.2827 -0.1507983 7.34
012001 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012002 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012003 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012004 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012005 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012006 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012007 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012008 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012009 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012010 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012011 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012012 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012013 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012014 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012015 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012016 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012017 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012018 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012019 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012020 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012021 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012022 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012023 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012024 1.475e-05 5.2855 0.2834 -0.1511167 7.34
012101 1.475e-05 5.124 0.2833 -0.1513729 7.34
012102 1.475e-05 5.124 0.2833 -0.1513729 7.34
012103 1.475e-05 5.124 0.2833 -0.1513729 7.34
012104 1.475e-05 5.124 0.2833 -0.1513729 7.34
012105 1.475e-05 5.124 0.2833 -0.1513729 7.34
012106 1.475e-05 5.124 0.2833 -0.1513729 7.34
012107 1.475e-05 5.124 0.2833 -0.1513729 7.34
012108 1.475e-05 5.124 0.2833 -0.1513729 7.34
012109 1.475e-05 5.124 0.2833 -0.1513729 7.34
012110 1.475e-05 5.124 0.2833 -0.1513729 7.34
012111 1.475e-05 5.124 0.2833 -0.1513729 7.34
012112 1.475e-05 5.124 0.2833 -0.1513729 7.34
012113 1.475e-05 5.124 0.2833 -0.1513729 7.34
012114 1.475e-05 5.124 0.2833 -0.1513729 7.34
012115 1.475e-05 5.124 0.2833 -0.1513729 7.34
012116 1.475e-05 5.124 0.2833 -0.1513729 7.34
012117 1.475e-05 5.124 0.2833 -0.1513729 7.34
012118 1.475e-05 5.124 0.2833 -0.1513729 7.34
012119 1.475e-05 5.124 0.2833 -0.1513729 7.34
012120 1.475e-05 5.124 0.2833 -0.1513729 7.34
012121 1.475e-05 5.124 0.2833 -0.1513729 7.34
012122 1.475e-05 5.124 0.2833 -0.1513729 7.34
012123 1.475e-05 5.124 0.2833 -0.1513729 7.34
012124 1.475e-05 5.124 0.2833 -0.1513729 7.34
012201 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012202 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012203 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012204 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012205 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012206 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012207 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012208 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012209 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012210 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012211 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012212 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012213 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012214 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012215 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012216 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012217 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012218 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012219 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012220 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012221 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012222 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012223 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012224 1.475e-05 5.0785 0.2778 -0.1631779 7.34
012301 1.475e-05 4.846 0.2868 -0.1513035 7.34
012302 1.475e-05 4.846 0.2868 -0.1513035 7.34
012303 1.475e-05 4.846 0.2868 -0.1513035 7.34
012304 1.475e-05 4.846 0.2868 -0.1513035 7.34
012305 1.475e-05 4.846 0.2868 -0.1513035 7.34
012306 1.475e-05 4.846 0.2868 -0.1513035 7.34
012307 1.475e-05 4.846 0.2868 -0.1513035 7.34
012308 1.475e-05 4.846 0.2868 -0.1513035 7.34
012309 1.475e-05 4.846 0.2868 -0.1513035 7.34
012310 1.475e-05 4.846 0.2868 -0.1513035 7.34
012311 1.475e-05 4.846 0.2868 -0.1513035 7.34
012312 1.475e-05 4.846 0.2868 -0.1513035 7.34
012313 1.475e-05 4.846 0.2868 -0.1513035 7.34
012314 1.475e-05 4.846 0.2868 -0.1513035 7.34
012315 1.475e-05 4.846 0.2868 -0.1513035 7.34
012316 1.475e-05 4.846 0.2868 -0.1513035 7.34
012317 1.475e-05 4.846 0.2868 -0.1513035 7.34
012318 1.475e-05 4.846 0.2868 -0.1513035 7.34
012319 1.475e-05 4.846 0.2868 -0.1513035 7.34
012320 1.475e-05 4.846 0.2868 -0.1513035 7.34
012321 1.475e-05 4.846 0.2868 -0.1513035 7.34
012322 1.475e-05 4.846 0.2868 -0.1513035 7.34
012323 1.475e-05 4.846 0.2868 -0.1513035 7.34
012324 1.475e-05 4.846 0.2868 -0.1513035 7.34
012401 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012402 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012403 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012404 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012405 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012406 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012407 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012408 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012409 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012410 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012411 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012412 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012413 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012414 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012415 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012416 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012417 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012418 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012419 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012420 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012421 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012422 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012423 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012424 1.475e-05 4.8685 0.2824 -0.15349445 7.34
012501 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012502 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012503 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012504 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012505 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012506 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012507 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012508 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012509 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012510 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012511 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012512 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012513 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012514 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012515 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012516 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012517 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012518 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012519 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012520 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012521 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012522 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012523 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012524 1.67e-05 5.1805 0.2828 -0.15355975 7.34
012601 1.67e-05 4.858 0.2836 -0.1541783 7.34
012602 1.67e-05 4.858 0.2836 -0.1541783 7.34
012603 1.67e-05 4.858 0.2836 -0.1541783 7.34
012604 1.67e-05 4.858 0.2836 -0.1541783 7.34
012605 1.67e-05 4.858 0.2836 -0.1541783 7.34
012606 1.67e-05 4.858 0.2836 -0.1541783 7.34
012607 1.67e-05 4.858 0.2836 -0.1541783 7.34
012608 1.67e-05 4.858 0.2836 -0.1541783 7.34
012609 1.67e-05 4.858 0.2836 -0.1541783 7.34
012610 1.67e-05 4.858 0.2836 -0.1541783 7.34
012611 1.67e-05 4.858 0.2836 -0.1541783 7.34
012612 1.67e-05 4.858 0.2836 -0.1541783 7.34
012613 1.67e-05 4.858 0.2836 -0.1541783 7.34
012614 1.67e-05 4.858 0.2836 -0.1541783 7.34
012615 1.67e-05 4.858 0.2836 -0.1541783 7.34
012616 1.67e-05 4.858 0.2836 -0.1541783 7.34
012617 1.67e-05 4.858 0.2836 -0.1541783 7.34
012618 1.67e-05 4.858 0.2836 -0.1541783 7.34
012619 1.67e-05 4.858 0.2836 -0.1541783 7.34
012620 1.67e-05 4.858 0.2836 -0.1541783 7.34
012621 1.67e-05 4.858 0.2836 -0.1541783 7.34
012622 1.67e-05 4.858 0.2836 -0.1541783 7.34
012623 1.67e-05 4.858 0.2836 -0.1541783 7.34
012624 1.67e-05 4.858 0.2836 -0.1541783 7.34
012701 1.67e-05 5.012 0.28285 -0.15500085 7.34
012702 1.67e-05 5.012 0.28285 -0.15500085 7.34
012703 1.67e-05 5.012 0.28285 -0.15500085 7.34
012704 1.67e-05 5.012 0.28285 -0.15500085 7.34
012705 1.67e-05 5.012 0.28285 -0.15500085 7.34
012706 1.67e-05 5.012 0.28285 -0.15500085 7.34
012707 1.67e-05 5.012 0.28285 -0.15500085 7.34
012708 1.67e-05 5.012 0.28285 -0.15500085 7.34
012709 1.67e-05 5.012 0.28285 -0.15500085 7.34
012710 1.67e-05 5.012 0.28285 -0.15500085 7.34
012711 1.67e-05 5.012 0.28285 -0.15500085 7.34
012712 1.67e-05 5.012 0.28285 -0.15500085 7.34
012713 1.67e-05 5.012 0.28285 -0.15500085 7.34
012714 1.67e-05 5.012 0.28285 -0.15500085 7.34
012715 1.67e-05 5.012 0.28285 -0.15500085 7.34
012716 1.67e-05 5.012 0.28285 -0.15500085 7.34
012717 1.67e-05 5.012 0.28285 -0.15500085 7.34
012718 1.67e-05 5.012 0.28285 -0.15500085 7.34
012719 1.67e-05 5.012 0.28285 -0.15500085 7.34
012720 1.67e-05 5.012 0.28285 -0.15500085 7.34
012721 1.67e-05 5.012 0.28285 -0.15500085 7.34
012722 1.67e-05 5.012 0.28285 -0.15500085 7.34
012723 1.67e-05 5.012 0.28285 -0.15500085 7.34
012724 1.67e-05 5.012 0.28285 -0.15500085 7.34
012801 1.67e-05 5.452 0.2836 -0.1508448 7.34
012802 1.67e-05 5.452 0.2836 -0.1508448 7.34
012803 1.67e-05 5.452 0.2836 -0.1508448 7.34
012804 1.67e-05 5.452 0.2836 -0.1508448 7.34
012805 1.67e-05 5.452 0.2836 -0.1508448 7.34
012806 1.67e-05 5.452 0.2836 -0.1508448 7.34
012807 1.67e-05 5.452 0.2836 -0.1508448 7.34
012808 1.67e-05 5.452 0.2836 -0.1508448 7.34
012809 1.67e-05 5.452 0.2836 -0.1508448 7.34
012810 1.67e-05 5.452 0.2836 -0.1508448 7.34
012811 1.67e-05 5.452 0.2836 -0.1508448 7.34
012812 1.67e-05 5.452 0.2836 -0.1508448 7.34
012813 1.67e-05 5.452 0.2836 -0.1508448 7.34
012814 1.67e-05 5.452 0.2836 -0.1508448 7.34
012815 1.67e-05 5.452 0.2836 -0.1508448 7.34
012816 1.67e-05 5.452 0.2836 -0.1508448 7.34
012817 1.67e-05 5.452 0.2836 -0.1508448 7.34
012818 1.67e-05 5.452 0.2836 -0.1508448 7.34
012819 1.67e-05 5.452 0.2836 -0.1508448 7.34
012820 1.67e-05 5.452 0.2836 -0.1508448 7.34
012821 1.67e-05 5.452 0.2836 -0.1508448 7.34
012822 1.67e-05 5.452 0.2836 -0.1508448 7.34
012823 1.67e-05 5.452 0.2836 -0.1508448 7.34
012824 1.67e-05 5.452 0.2836 -0.1508448 7.34
012901 1.67e-05 5.336 0.28615 -0.1467538 7.34
012902 1.67e-05 5.336 0.28615 -0.1467538 7.34
012903 1.67e-05 5.336 0.28615 -0.1467538 7.34
012904 1.67e-05 5.336 0.28615 -0.1467538 7.34
012905 1.67e-05 5.336 0.28615 -0.1467538 7.34
012906 1.67e-05 5.336 0.28615 -0.1467538 7.34
012907 1.67e-05 5.336 0.28615 -0.1467538 7.34
012908 1.67e-05 5.336 0.28615 -0.1467538 7.34
012909 1.67e-05 5.336 0.28615 -0.1467538 7.34
012910 1.67e-05 5.336 0.28615 -0.1467538 7.34
012911 1.67e-05 5.336 0.28615 -0.1467538 7.34
012912 1.67e-05 5.336 0.28615 -0.1467538 7.34
012913 1.67e-05 5.336 0.28615 -0.1467538 7.34
012914 1.67e-05 5.336 0.28615 -0.1467538 7.34
012915 1.67e-05 5.336 0.28615 -0.1467538 7.34
012916 1.67e-05 5.336 0.28615 -0.1467538 7.34
012917 1.67e-05 5.336 0.28615 -0.1467538 7.34
012918 1.67e-05 5.336 0.28615 -0.1467538 7.34
012919 1.67e-05 5.336 0.28615 -0.1467538 7.34
012920 1.67e-05 5.336 0.28615 -0.1467538 7.34
012921 1.67e-05 5.336 0.28615 -0.1467538 7.34
012922 1.67e-05 5.336 0.28615 -0.1467538 7.34
012923 1.67e-05 5.336 0.28615 -0.1467538 7.34
012924 1.67e-05 5.336 0.28615 -0.1467538 7.34
013001 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013002 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013003 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013004 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013005 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013006 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013007 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013008 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013009 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013010 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013011 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013012 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013013 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013014 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013015 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013016 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013017 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013018 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013019 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013020 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013021 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013022 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013023 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013024 1.67e-05 4.4995 0.2894 -0.06932065 7.34
013101 1.67e-05 4.949 0.28555 -0.13914065 7.34
013102 1.67e-05 4.949 0.28555 -0.13914065 7.34
013103 1.67e-05 4.949 0.28555 -0.13914065 7.34
013104 1.67e-05 4.949 0.28555 -0.13914065 7.34
013105 1.67e-05 4.949 0.28555 -0.13914065 7.34
013106 1.67e-05 4.949 0.28555 -0.13914065 7.34
013107 1.67e-05 4.949 0.28555 -0.13914065 7.34
013108 1.67e-05 4.949 0.28555 -0.13914065 7.34
013109 1.67e-05 4.949 0.28555 -0.13914065 7.34
013110 1.67e-05 4.949 0.28555 -0.13914065 7.34
013111 1.67e-05 4.949 0.28555 -0.13914065 7.34
013112 1.67e-05 4.949 0.28555 -0.13914065 7.34
013113 1.67e-05 4.949 0.28555 -0.13914065 7.34
013114 1.67e-05 4.949 0.28555 -0.13914065 7.34
013115 1.67e-05 4.949 0.28555 -0.13914065 7.34
013116 1.67e-05 4.949 0.28555 -0.13914065 7.34
013117 1.67e-05 4.949 0.28555 -0.13914065 7.34
013118 1.67e-05 4.949 0.28555 -0.13914065 7.34
013119 1.67e-05 4.949 0.28555 -0.13914065 7.34
013120 1.67e-05 4.949 0.28555 -0.13914065 7.34
013121 1.67e-05 4.949 0.28555 -0.13914065 7.34
013122 1.67e-05 4.949 0.28555 -0.13914065 7.34
013123 1.67e-05 4.949 0.28555 -0.13914065 7.34
013124 1.67e-05 4.949 0.28555 -0.13914065 7.34
020101 1.67e-05 5.082 0.28665 -0.1382999 7.34
020102 1.67e-05 5.082 0.28665 -0.1382999 7.34
020103 1.67e-05 5.082 0.28665 -0.1382999 7.34
020104 1.67e-05 5.082 0.28665 -0.1382999 7.34
020105 1.67e-05 5.082 0.28665 -0.1382999 7.34
020106 1.67e-05 5.082 0.28665 -0.1382999 7.34
020107 1.67e-05 5.082 0.28665 -0.1382999 7.34
020108 1.67e-05 5.082 0.28665 -0.1382999 7.34
020109 1.67e-05 5.082 0.28665 -0.1382999 7.34
020110 1.67e-05 5.082 0.28665 -0.1382999 7.34
020111 1.67e-05 5.082 0.28665 -0.1382999 7.34
020112 1.67e-05 5.082 0.28665 -0.1382999 7.34
020113 1.67e-05 5.082 0.28665 -0.1382999 7.34
020114 1.67e-05 5.082 0.28665 -0.1382999 7.34
020115 1.67e-05 5.082 0.28665 -0.1382999 7.34
020116 1.67e-05 5.082 0.28665 -0.1382999 7.34
020117 1.67e-05 5.082 0.28665 -0.1382999 7.34
020118 1.67e-05 5.082 0.28665 -0.1382999 7.34
020119 1.67e-05 5.082 0.28665 -0.1382999 7.34
020120 1.67e-05 5.082 0.28665 -0.1382999 7.34
020121 1.67e-05 5.082 0.28665 -0.1382999 7.34
020122 1.67e-05 5.082 0.28665 -0.1382999 7.34
020123 1.67e-05 5.082 0.28665 -0.1382999 7.34
020124 1.67e-05 5.082 0.28665 -0.1382999 7.34
020201 1.635e-05 4.91 0.2873 -0.13757265 7.34
020202 1.635e-05 4.91 0.2873 -0.13757265 7.34
020203 1.635e-05 4.91 0.2873 -0.13757265 7.34
020204 1.635e-05 4.91 0.2873 -0.13757265 7.34
020205 1.635e-05 4.91 0.2873 -0.13757265 7.34
020206 1.635e-05 4.91 0.2873 -0.13757265 7.34
020207 1.635e-05 4.91 0.2873 -0.13757265 7.34
020208 1.635e-05 4.91 0.2873 -0.13757265 7.34
020209 1.635e-05 4.91 0.2873 -0.13757265 7.34
020210 1.635e-05 4.91 0.2873 -0.13757265 7.34
020211 1.635e-05 4.91 0.2873 -0.13757265 7.34
020212 1.635e-05 4.91 0.2873 -0.13757265 7.34
020213 1.635e-05 4.91 0.2873 -0.13757265 7.34
020214 1.635e-05 4.91 0.2873 -0.13757265 7.34
020215 1.635e-05 4.91 0.2873 -0.13757265 7.34
020216 1.635e-05 4.91 0.2873 -0.13757265 7.34
020217 1.635e-05 4.91 0.2873 -0.13757265 7.34
020218 1.635e-05 4.91 0.2873 -0.13757265 7.34
020219 1.635e-05 4.91 0.2873 -0.13757265 7.34
020220 1.635e-05 4.91 0.2873 -0.13757265 7.34
020221 1.635e-05 4.91 0.2873 -0.13757265 7.34
020222 1.635e-05 4.91 0.2873 -0.13757265 7.34
020223 1.635e-05 4.91 0.2873 -0.13757265 7.34
020224 1.635e-05 4.91 0.2873 -0.13757265 7.34
020301 1.635e-05 5.28 0.2874 -0.1330565 7.34
020302 1.635e-05 5.28 0.2874 -0.1330565 7.34
020303 1.635e-05 5.28 0.2874 -0.1330565 7.34
020304 1.635e-05 5.28 0.2874 -0.1330565 7.34
020305 1.635e-05 5.28 0.2874 -0.1330565 7.34
020306 1.635e-05 5.28 0.2874 -0.1330565 7.34
020307 1.635e-05 5.28 0.2874 -0.1330565 7.34
020308 1.635e-05 5.28 0.2874 -0.1330565 7.34
020309 1.635e-05 5.28 0.2874 -0.1330565 7.34
020310 1.635e-05 5.28 0.2874 -0.1330565 7.34
020311 1.635e-05 5.28 0.2874 -0.1330565 7.34
020312 1.635e-05 5.28 0.2874 -0.1330565 7.34
020313 1.635e-05 5.28 0.2874 -0.1330565 7.34
020314 1.635e-05 5.28 0.2874 -0.1330565 7.34
020315 1.635e-05 5.28 0.2874 -0.1330565 7.34
020316 1.635e-05 5.28 0.2874 -0.1330565 7.34
020317 1.635e-05 5.28 0.2874 -0.1330565 7.34
020318 1.635e-05 5.28 0.2874 -0.1330565 7.34
020319 1.635e-05 5.28 0.2874 -0.1330565 7.34
020320 1.635e-05 5.28 0.2874 -0.1330565 7.34
020321 1.635e-05 5.28 0.2874 -0.1330565 7.34
020322 1.635e-05 5.28 0.2874 -0.1330565 7.34
020323 1.635e-05 5.28 0.2874 -0.1330565 7.34
020324 1.635e-05 5.28 0.2874 -0.1330565 7.34
020401 1.635e-05 5.173 0.2884 -0.1320808 7.34
020402 1.635e-05 5.173 0.2884 -0.1320808 7.34
020403 1.635e-05 5.173 0.2884 -0.1320808 7.34
020404 1.635e-05 5.173 0.2884 -0.1320808 7.34
020405 1.635e-05 5.173 0.2884 -0.1320808 7.34
020406 1.635e-05 5.173 0.2884 -0.1320808 7.34
020407 1.635e-05 5.173 0.2884 -0.1320808 7.34
020408 1.635e-05 5.173 0.2884 -0.1320808 7.34
020409 1.635e-05 5.173 0.2884 -0.1320808 7.34
020410 1.635e-05 5.173 0.2884 -0.1320808 7.34
020411 1.635e-05 5.173 0.2884 -0.1320808 7.34
020412 1.635e-05 5.173 0.2884 -0.1320808 7.34
020413 1.635e-05 5.173 0.2884 -0.1320808 7.34
020414 1.635e-05 5.173 0.2884 -0.1320808 7.34
020415 1.635e-05 5.173 0.2884 -0.1320808 7.34
020416 1.635e-05 5.173 0.2884 -0.1320808 7.34
020417 1.635e-05 5.173 0.2884 -0.1320808 7.34
020418 1.635e-05 5.173 0.2884 -0.1320808 7.34
020419 1.635e-05 5.173 0.2884 -0.1320808 7.34
020420 1.635e-05 5.173 0.2884 -0.1320808 7.34
020421 1.635e-05 5.173 0.2884 -0.1320808 7.34
020422 1.635e-05 5.173 0.2884 -0.1320808 7.34
020423 1.635e-05 5.173 0.2884 -0.1320808 7.34
020424 1.635e-05 5.173 0.2884 -0.1320808 7.34
020501 1.635e-05 5 0.28855 -0.1316528 7.34
020502 1.635e-05 5 0.28855 -0.1316528 7.34
020503 1.635e-05 5 0.28855 -0.1316528 7.34
020504 1.635e-05 5 0.28855 -0.1316528 7.34
020505 1.635e-05 5 0.28855 -0.1316528 7.34
020506 1.635e-05 5 0.28855 -0.1316528 7.34
020507 1.635e-05 5 0.28855 -0.1316528 7.34
020508 1.635e-05 5 0.28855 -0.1316528 7.34
020509 1.635e-05 5 0.28855 -0.1316528 7.34
020510 1.635e-05 5 0.28855 -0.1316528 7.34
020511 1.635e-05 5 0.28855 -0.1316528 7.34
020512 1.635e-05 5 0.28855 -0.1316528 7.34
020513 1.635e-05 5 0.28855 -0.1316528 7.34
020514 1.635e-05 5 0.28855 -0.1316528 7.34
020515 1.635e-05 5 0.28855 -0.1316528 7.34
020516 1.635e-05 5 0.28855 -0.1316528 7.34
020517 1.635e-05 5 0.28855 -0.1316528 7.34
020518 1.635e-05 5 0.28855 -0.1316528 7.34
020519 1.635e-05 5 0.28855 -0.1316528 7.34
020520 1.635e-05 5 0.28855 -0.1316528 7.34
020521 1.635e-05 5 0.28855 -0.1316528 7.34
020522 1.635e-05 5 0.28855 -0.1316528 7.34
020523 1.635e-05 5 0.28855 -0.1316528 7.34
020524 1.635e-05 5 0.28855 -0.1316528 7.34
020601 1.635e-05 5.479 0.2907 -0.12444535 7.34
020602 1.635e-05 5.479 0.2907 -0.12444535 7.34
020603 1.635e-05 5.479 0.2907 -0.12444535 7.34
020604 1.635e-05 5.479 0.2907 -0.12444535 7.34
020605 1.635e-05 5.479 0.2907 -0.12444535 7.34
020606 1.635e-05 5.479 0.2907 -0.12444535 7.34
020607 1.635e-05 5.479 0.2907 -0.12444535 7.34
020608 1.635e-05 5.479 0.2907 -0.12444535 7.34
020609 1.635e-05 5.479 0.2907 -0.12444535 7.34
020610 1.635e-05 5.479 0.2907 -0.12444535 7.34
020611 1.635e-05 5.479 0.2907 -0.12444535 7.34
020612 1.635e-05 5.479 0.2907 -0.12444535 7.34
020613 1.635e-05 5.479 0.2907 -0.12444535 7.34
020614 1.635e-05 5.479 0.2907 -0.12444535 7.34
020615 1.635e-05 5.479 0.2907 -0.12444535 7.34
020616 1.635e-05 5.479 0.2907 -0.12444535 7.34
020617 1.635e-05 5.479 0.2907 -0.12444535 7.34
020618 1.635e-05 5.479 0.2907 -0.12444535 7.34
020619 1.635e-05 5.479 0.2907 -0.12444535 7.34
020620 1.635e-05 5.479 0.2907 -0.12444535 7.34
020621 1.635e-05 5.479 0.2907 -0.12444535 7.34
020622 1.635e-05 5.479 0.2907 -0.12444535 7.34
020623 1.635e-05 5.479 0.2907 -0.12444535 7.34
020624 1.635e-05 5.479 0.2907 -0.12444535 7.34
020701 1.635e-05 5.784 0.2908 -0.12443 7.34
020702 1.635e-05 5.784 0.2908 -0.12443 7.34
020703 1.635e-05 5.784 0.2908 -0.12443 7.34
020704 1.635e-05 5.784 0.2908 -0.12443 7.34
020705 1.635e-05 5.784 0.2908 -0.12443 7.34
020706 1.635e-05 5.784 0.2908 -0.12443 7.34
020707 1.635e-05 5.784 0.2908 -0.12443 7.34
020708 1.635e-05 5.784 0.2908 -0.12443 7.34
020709 1.635e-05 5.784 0.2908 -0.12443 7.34
020710 1.635e-05 5.784 0.2908 -0.12443 7.34
020711 1.635e-05 5.784 0.2908 -0.12443 7.34
020712 1.635e-05 5.784 0.2908 -0.12443 7.34
020713 1.635e-05 5.784 0.2908 -0.12443 7.34
020714 1.635e-05 5.784 0.2908 -0.12443 7.34
020715 1.635e-05 5.784 0.2908 -0.12443 7.34
020716 1.635e-05 5.784 0.2908 -0.12443 7.34
020717 1.635e-05 5.784 0.2908 -0.12443 7.34
020718 1.635e-05 5.784 0.2908 -0.12443 7.34
020719 1.635e-05 5.784 0.2908 -0.12443 7.34
020720 1.635e-05 5.784 0.2908 -0.12443 7.34
020721 1.635e-05 5.784 0.2908 -0.12443 7.34
020722 1.635e-05 5.784 0.2908 -0.12443 7.34
020723 1.635e-05 5.784 0.2908 -0.12443 7.34
020724 1.635e-05 5.784 0.2908 -0.12443 7.34
